NH3-N,TN,TKN,TP,Orthophosphate,WATER TEMP.
0.107946,2.35641,0.508228,0.088139,0.051166,25.7
0.107994,0.644259,0.462614,0.047138,0.019631,24.2
0.108,0.3,0.159,0.062,0.047,26.7
0.108,0.435,0.344,0.07,0.027,27.2
0.108,0.548,0.484,0.434,0.302,26.5
0.108,1.048,0.702,0.119,0.033,29.3
0.108,1.072,0.721,0.17,0.088,27.7
0.108,4.096,0.379,0.097,0.056,33.7
0.108054,2.372334,2.348134,0.234979,0.096,32.4
0.108123,0.821195,0.817559,0.08536,0.006163,32.2
0.108132,0.46294,0.451544,0.044177,0.027786,27
0.10816,3.77763,3.73756,0.0872,0.0169,29.7
0.10817,2.0794,2.04158,0.1288,0.0252,23.3
0.108187,0.569836,0.563953,0.149672,0.006486,25.1
0.108192,1.332353,0.471808,0.133476,0.015484,23.03
0.108366,1.114387,0.7203,0.1414,0.057713,33.4
0.108544,1.140724,0.441824,0.144246,0.09899,30.3
0.10859,1.73053,0.42412,0.07038,0.03094,28.3
0.109,0.595,0.539,0.044,0.014,27.8
0.109,0.731,0.594,0.128,0.067,34.1
0.109041,0.256391,0.2143,0.0431,0.035737,25.4
0.109074,0.454109,0.444684,0.03225,0.00553,22.4
0.1092,0.8022,0.4557,0.1754,0.0114,28.82
0.10922,1.47579,0.605713,0.1157,0.10176,31.3
0.109284,2.038366,0.723234,0.12174,0.12174,27.8
0.109322,3.212752,0.478472,0.14097,0.14097,22.9
0.109379,0.347306,0.157389,0.03376,0.03179,31.2
0.1094,0.1476,0.1285,0.1344,0.0111,30
0.1094,0.3326,0.221,0.1122,0.0567,22.77
0.109431,0.298868,0.236328,0.046775,0.009176,27.3
0.10946,1.80108,0.44535,0.03894,0.0343,29.1
0.109482,0.752024,0.585758,0.088459,0.043491,30.3
0.109576,3.339277,0.548107,0.114883,0.062565,27.5
0.109591,2.83509,2.735204,0.156708,0.088314,32.8
0.109696,0.469109,0.389057,0.065777,0.028727,26
0.109753,0.994478,0.819533,0.05989,0.022821,23.8
0.109794,0.65459,0.559395,0.068844,0.052337,26.4
0.10982,0.953453,0.77646,0.15826,0.023718,23.8
0.109827,4.399442,0.601747,0.10374,0.09792,23.4
0.109832,0.740608,0.629108,0.070533,0.009262,30.4
0.109845,0.779685,0.482688,0.250453,0.044176,30.2
0.109895,0.776548,0.768725,0.106004,0.02584,32
0.1099,0.4605,0.4145,0.1284,0.031,23.54
0.11,0.15,0.11,0.07,0.001,26.8
0.11,0.587532,0.444,0.1378,0.0359,26.5
0.11,0.76,0.28,0.075,0.089,20.3
0.11,0.76,0.28,0.1,0.03,21.4
0.11,0.79,0.34,0.1,0.03,26.7
0.11,0.81,0.74,0.167,0.059,26.8
0.11,1.166,1.142,0.079,0.025,25.8
0.11,4.231,0.817,0.195,0.11,26.5
0.110132,0.430505,0.412772,0.036514,0.018594,31.9
0.11018,3.578398,3.544329,0.214675,0.105887,34.1
0.110266,1.702327,1.610651,0.154373,0.060823,29.1
0.110291,2.172951,2.168313,0.079424,0.019596,29
0.1103,1.3617,1.3558,0.21103,0.0603,31.3
0.110311,1.037018,0.750158,0.164354,0.0477,30
0.1104,1.356,0.4864,0.1362,0.0158,23.5
0.110471,2.89397,2.882174,0.194141,0.007315,28.8
0.110514,1.289,1.143331,0.455859,0.28838,32.8
0.110582,1.374286,1.000552,0.0743,0.1396,16.3
0.110607,4.920554,0.8577,0.2326,0.162869,26.1
0.1107,0.1365,0.1236,0.1505,0.0107,29
0.110728,1.084622,0.668901,0.176491,0.062704,29.1
0.1108,0.6944,0.4387,0.0636,0.1309,27.2
0.1109,0.346321,0.3295,0.1275,0.001,24
0.111026,0.416826,0.236495,0.182129,0.163674,27
0.111106,0.94792,0.882438,0.181191,0.063737,28.1
0.11111,0.678677,0.55801,0.08463,0.06795,27.4
0.11128,1.75109,0.43663,0.06821,0.05035,30.4
0.111372,1.776291,1.731065,0.068235,0.021124,28.3
0.11149,0.386308,0.3673,0.0582,0.0459,29.5
0.111517,0.753102,0.718517,0.117512,0.023871,26.1
0.111525,1.801622,1.189279,0.183113,0.061112,32.8
0.111528,1.31822,0.408438,0.04304,0.04304,29.9
0.111691,0.76145,0.733923,0.05589,0.00807,32
0.111835,0.914966,0.899423,0.0346,0.009134,32.4
0.11186,4.083702,0.70444,0.13482,0.1114,24.4
0.1119,1.8093,0.6188,0.2536,0.134,31.6
0.112,0.267,0.228,0.083,0.058,27.4
0.112,0.698,0.601,0.142,0.008,22.9
0.112,1.044,1.021,0.112,0.011,32.6
0.112,1.224,1.174,0.074,0.037,31.4
0.112,1.423,0.564,0.164,0.065,31.8
0.112,1.4786,1.4735,0.25056,0.0855,30.7
0.112135,1.143118,1.117787,0.060485,0.007193,30
0.112167,2.030432,2.016283,0.1227,0.020919,25.8
0.11217,3.79185,3.76544,0.576,0.0854,34
0.112219,0.69498,0.486649,0.09088,0.02211,21.8
0.11237,3.59043,0.60421,0.1128,0.06111,22.4
0.112376,0.73098,0.65319,0.091954,0.019473,28.8
0.112377,3.872303,0.723047,0.22933,0.17994,28.1
0.1125,1.2065,0.8414,0.1402,0.0569,30.1
0.112502,0.499932,0.454529,0.082983,0.028939,27.6
0.112543,2.720909,2.297868,0.0575,0.007634,26.9
0.112578,1.055968,0.422828,0.18029,0.14802,23.2
0.1126,0.8628,0.4877,0.2309,0.0528,33.8
0.112606,1.279608,0.993808,0.323709,0.2015,29.2
0.112726,3.42051,0.513816,0.056583,0.011542,32.4
0.112747,4.078296,0.545975,0.224544,0.116097,30.5
0.112797,1.391518,0.571137,0.242472,0.110107,23.8
0.1128,0.1517,0.1128,0.2179,0.001,20.8
0.1128,1.08968,1.07965,0.08308,0.00507,24.3
0.112834,3.31253,0.345663,0.16523,0.13043,31.4
0.112882,4.952915,0.669225,0.188811,0.07705,30
0.112929,2.138844,2.10649,0.217083,0.022672,27.5
0.113,0.5988,0.5919,0.1266,0.0211,23.1
0.113,1.023,0.777,0.078,0.008,31.2
0.113,1.163,1.133,0.118,0.014,27.9
0.113,1.971,0.767,0.21,0.154,26.3
0.113,1.985,1.967,0.195,0.037,31.1
0.113,2.609,1.454,0.631,0.049,25.4
0.113181,3.022264,2.994616,0.103949,0.056229,33.6
0.1133,0.3823,0.2478,0.1329,0.0401,29.7
0.113484,0.64999,0.532454,0.065569,0.028002,23.4
0.113524,0.781437,0.492274,0.08907,0.06001,25.4
0.11358,0.94516,0.91002,0.1069,0.01277,23.2
0.1136,0.9124,0.3492,0.3492,0.0568,30
0.113723,2.267275,0.87104,0.338713,0.157266,30
0.113734,0.455586,0.4451,0.0782,0.002072,27.4
0.113758,13.258166,12.937658,3.88743,0.16586,26.9
0.1138,0.1436,0.1287,0.0729,0.0086,30.9
0.1138,0.1574,0.1138,0.0855,0.0146,26
0.113801,0.644989,0.592848,0.093964,0.035063,29.3
0.113817,0.16828,0.113817,0.03566,0.03566,29.6
0.1139,3.12887,3.10934,0.2147,0.0303,28.6
0.114,3.105,3.088,0.117,0.045,38.8
0.114012,2.870786,2.865661,0.131036,0.001,34.9
0.11403,0.971377,0.681666,0.236051,0.12363,27.9
0.114055,1.607251,1.568895,0.157647,0.06896,27.1
0.11407,0.673818,0.597516,0.098581,0.057626,28.5
0.1141,0.1546,0.1141,0.5367,0.01,24.6
0.11412,4.70963,4.69459,0.1477,0.0241,25.6
0.114212,1.336332,1.291811,0.162422,0.074927,29.3
0.114265,1.173003,0.573728,0.162491,0.152117,26.1
0.11428,1.64584,1.437126,0.72496,0.05483,26.8
0.1143,0.7225,0.4658,0.1244,0.0375,21.6
0.114312,1.485345,0.809439,0.296952,0.17414,31.5
0.114391,1.006021,0.984231,0.3711,0.0208,33.4
0.114431,0.739919,0.514156,0.239353,0.141357,30.6
0.114474,1.500683,1.464243,0.064389,0.032031,29.3
0.114518,0.430895,0.413104,0.094011,0.034716,26.2
0.11455,1.057155,0.885968,0.14838,0.063003,28.8
0.114558,6.335685,0.882995,0.20591,0.164324,25.3
0.114677,2.068155,1.588967,0.1294,0.1053,23.4
0.1148,0.860867,0.309167,0.149367,0.14273,23.7
0.114877,0.636683,0.416437,0.126766,0.056152,33
0.114926,3.30632,3.29524,0.347477,0.009029,27
0.11493,1.4565,1.30126,0.1336,0.0423,24.2
0.114972,0.828243,0.822717,0.070871,0.004145,31.1
0.115,0.129,0.115,0.081,0.021,25.2
0.115,0.543,0.402,0.116,0.045,27.4
0.115,0.631,0.397,0.073,0.058,32
0.115,6.365,0.646,0.083,0.001,29.3
0.115,7.666,0.777,0.245,0.094,31.6
0.115138,1.166663,0.951316,0.114487,0.035651,31.7
0.115172,1.017789,0.997522,0.077284,0.029791,31.3
0.1152,0.817,0.6052,0.08,0.0209,22.8
0.115212,0.671927,0.665259,0.078731,0.001,32.1
0.11529,1.88905,1.77518,0.0874,0.0486,21.9
0.1153,0.2389,0.1771,0.1491,0.0273,31.3
0.115333,1.596431,1.589793,0.153751,0.011248,32.4
0.11546,4.53152,0.44659,0.03848,0.03127,29.2
0.115594,0.869497,0.863177,0.05668,0.003997,33.8
0.115687,1.529079,1.520506,0.045659,0.028325,30.4
0.115854,18.43652,0.375611,0.27798,0.09155,31.1
0.1159,0.4863,0.349,0.134,0.1267,27.4
0.1159,0.9937,0.9655,0.0697,0.0131,28.2
0.116,0.1228,0.1174,0.2034,0.0147,29.1
0.116,0.795,0.776,0.12,0.025,31.2
0.116,1.076,0.922,0.193,0.042,31.5
0.116,1.185,0.496,0.12,0.053,30.5
0.116,1.235,0.414,0.07,0.01,25.08
0.116,1.604,1.596,0.038,0.022,31.3
0.116,1.834,0.814,0.18,0.11,33.2
0.116,2.077,0.996,0.215,0.093,29.6
0.116,2.4891,2.4615,0.09119,0.0373,27.6
0.116,3.004,1.782,0.527,0.116,31.3
0.116,3.769,3.728,0.507,0.045,37.5
0.116005,1.422112,1.082389,0.235269,0.03654,31.5
0.11604,1.9875,0.71202,0.06861,0.03483,21.5
0.11606,1.05595,0.69105,0.11747,0.1044,31.2
0.116143,0.922339,0.911053,0.088774,0.03607,32.4
0.1162,0.33207,0.1162,0.685,0.0291,23.8
0.116248,0.687633,0.611598,0.05205,0.01425,28.8
0.116289,2.183213,1.019459,0.31758,0.13196,29.8
0.11629,0.440785,0.42552,0.17208,0.17208,32.8
0.116343,1.5058,1.2168,0.06,0.014706,24.4
0.11653,0.74462,0.61937,0.07623,0.03082,25.3
0.116563,1.608683,1.573983,0.0978,0.0336,26.5
0.11662,0.85792,0.41158,0.0432,0.10652,21.8
0.11664,1.895069,1.718931,0.793139,0.044843,29.9
0.116684,0.777875,0.662079,0.077651,0.027263,29.6
0.11669,0.558167,0.38463,0.045818,0.018763,23.8
0.116837,0.749778,0.654211,0.09516,0.030744,23.8
0.11689,0.5766,0.39352,0.05965,0.0171,21.9
0.1169,0.396119,0.392065,0.029454,0.002813,24.4
0.1169,2.0079,1.0837,0.261,0.1226,30.7
0.116918,10.305043,0.674031,0.157395,0.101188,27.5
0.116988,1.199694,1.187357,0.13588,0.032298,25.8
0.117,0.466,0.356,0.085,0.001,24.3
0.117,0.871,0.671,0.055,0.028,28.3
0.1172,0.1516,0.1344,0.2656,0.0171,32.7
0.1172,2.476597,0.586229,0.097977,0.012923,26.2
0.11727,2.40613,2.40166,0.0785,0.0157,23.8
0.117301,0.523629,0.503793,0.030072,0.009785,31.4
0.11738,0.79019,0.6276,0.0713,0.05179,24.6
0.117382,0.933651,0.740645,0.126804,0.067622,25.2
0.117447,0.794875,0.787478,0.076327,0.00301,25.1
0.117457,0.961351,0.607745,0.254261,0.216456,31.4
0.11762,0.79825,0.5379,0.08954,0.09041,28.3
0.117628,1.475587,1.417002,0.153034,0.061936,27.9
0.117652,2.940137,2.921764,0.15718,0.034932,32.1
0.117653,1.743516,1.737461,0.051223,0.017546,25.7
0.117661,0.433501,0.391347,0.071683,0.025938,23.0278
0.117697,2.396639,0.776797,0.275804,0.114624,31.6
0.117751,1.095587,0.634135,0.220823,0.141327,29.7
0.11777,2.1101,2.08781,0.1636,0.0332,34.8
0.11786,0.49483,0.38315,0.05229,0.01368,31
0.118,0.269,0.239,0.093,0.045,23.3
0.118,0.838,0.569,0.321,0.252,31.8
0.118,2.195,0.838,0.218,0.11,31.6
0.118037,1.28644,1.258456,0.166859,0.049779,33.9
0.118098,3.324263,3.319912,0.189196,0.012709,32.1
0.118165,0.961432,0.605024,0.171769,0.089127,26.4
0.1184,0.4981,0.1184,0.1761,0.3291,25.9
0.118539,5.370832,0.216289,0.11342,0.13455,21.3
0.118556,0.268762,0.261573,0.034953,0.015785,32.6
0.118582,2.390497,2.365658,0.07018,0.036838,30.9
0.118597,0.898072,0.881757,0.138696,0.035147,23.8
0.118643,1.46933,0.48033,0.107232,0.0239,33.3
0.11867,0.63293,0.47413,0.0967,0.0505,28.1
0.11869,0.63675,0.537248,0.09212,0.062502,27.8
0.1187,0.2189,0.1187,0.1669,0.0328,27.47
0.118818,1.067261,1.062079,0.268051,0.110626,33.5
0.118819,0.554983,0.338682,0.077388,0.041519,23.5
0.118949,0.633568,0.581409,0.468146,0.025696,28.9
0.118983,2.074671,0.675439,0.137664,0.090025,31.8
0.119,0.276,0.216,0.038,0.018,25.1
0.119,0.37,0.336,0.069,0.021,27.4
0.119,0.956,0.891,0.081,0.032,32
0.119,1.162,0.729,0.068,0.138,31.5
0.119,1.816,1.798,0.142,0.028,35
0.119026,0.819272,0.788694,0.121178,0.01906,26.8
0.119085,0.79043,0.521463,0.131668,0.059762,30.3
0.119098,0.717194,0.322311,0.182469,0.149014,28.6
0.119146,2.223843,1.777325,0.31061,0.797348,34.6
0.11921,0.60838,0.49536,0.14385,0.03317,31
0.119307,1.733142,1.708286,0.0597,0.0398,31.4
0.11941,2.15745,2.12136,0.0877,0.0203,30.1
0.11944,2.656328,2.641344,0.242715,0.015078,31.4
0.119474,1.153491,0.7773,0.2951,0.167565,28
0.11963,0.768624,0.5818,0.080739,0.03062,23.3
0.119696,3.920414,0.524769,0.139405,0.030096,28.8
0.1198,0.3924,0.3834,0.1344,0.002213,21.5
0.119873,0.700442,0.696506,0.096377,0.01069,30.9
0.119929,0.619526,0.501883,0.151481,0.066153,32.9
0.12,0.16,0.12,0.08,0.001,24.9
0.12,0.1652,0.1426,0.0385,0.018,25.4
0.12,0.413,0.323,0.233,0.216,25.2
0.12,0.737,0.602,0.064,0.017,33.3
0.12,0.99,0.974,0.055,0.01,30.5
0.12,2.337,0.39,0.019,0.026,31.9
0.12,24.742,0.12,0.149,0.088,28.5
0.120048,0.350652,0.345774,0.102161,0.001,27.7
0.1201,0.1509,0.1355,0.0308,0.0149,32.8
0.12017,1.15716,1.06005,0.12851,0.07691,23.7
0.1202,0.321,0.2206,0.216,0.054,32.3
0.1203,0.1437,0.132,0.1433,0.0118,30.2
0.1203,0.2093,0.1648,0.2184,0.0116,24.2
0.120358,0.722043,0.120358,0.06443,0.03521,34.3
0.12036,0.78242,0.51114,0.1636,0.1607,29.2
0.12038,1.55274,1.54192,0.0786,0.0457,30.8
0.120527,3.007599,0.881299,0.268757,0.1374,30.7
0.120608,1.002356,0.900824,0.13265,0.04954,33.2
0.120609,0.58984,0.520486,0.111077,0.052227,28.8
0.120643,0.683932,0.541133,0.196774,0.097654,27.4
0.1207,1.924,1.9042,0.4384,0.2594,27.2
0.120732,1.887285,1.870224,0.195086,0.025172,33.1
0.12082,1.17311,0.49971,0.134499,0.0522,31.7
0.120937,1.283213,0.962467,0.254923,0.079959,32.4
0.120983,0.552979,0.353443,0.06274,0.07123,22.9
0.121,0.4635,0.4435,0.1259,0.0288,23.9
0.121,0.52,0.489,0.1,0.03,31.7
0.121,1.043,0.822,0.165,0.012,33
0.121,2.081,1.963,0.473,0.02,28.5
0.121,2.118,1.642,0.488,0.06,24.9
0.121,2.132,1.129,0.218,0.081,29.2
0.121087,0.190629,0.121087,0.082637,0.076267,28.4
0.1212,0.4915,0.3628,0.1239,0.0632,29.1
0.121224,0.684014,0.669716,0.069855,0.011637,32.3
0.121258,2.144262,2.134134,0.137984,0.055889,29.5
0.121279,1.18815,0.877123,0.24639,0.08566,29.2
0.121296,0.475333,0.435446,0.1171,0.097867,27.2
0.1215,2.8112,0.6428,0.2038,0.1171,27.7
0.121526,0.47269,0.466111,0.112936,0.000739,30.4
0.121561,0.65926,0.522216,0.066209,0.034239,23.7
0.1218,0.2378,0.2043,0.1111,0.0287,22.77
0.122,0.286,0.241,0.043,0.021,27.6
0.122,0.929,0.621,0.081,0.028,33.4
0.122021,0.966427,0.466415,0.033626,0.026812,25.4
0.122132,0.904651,0.407018,0.191559,0.134155,28.8
0.122301,2.651164,2.633265,0.115933,0.034555,31.5
0.12232,1.739511,1.691948,0.026702,0.013988,24.1
0.12236,0.67657,0.50152,0.11642,0.05813,26.6
0.122577,0.56869,0.530252,0.096983,0.049261,27.6
0.122641,0.194659,0.178329,0.064805,0.056006,29.1
0.12266,4.389878,2.26946,0.52303,0.20669,28.9
0.122687,1.406254,0.715639,0.10074,0.038913,32.1
0.122692,4.808798,0.508398,0.1591,0.1036,23.6
0.1227,0.9144,0.7205,0.0931,0.0597,31.1
0.122741,4.073384,0.669516,0.18101,0.12667,31.8
0.123,0.434,0.363,0.037,0.021,27
0.123,1.91319,0.38466,0.09316,0.08299,30.5
0.12308,1.43052,0.54546,0.07343,0.03879,26.6
0.123177,0.202147,0.179447,0.149444,0.022811,24.6
0.1232,0.8329,0.509,0.1877,0.251,23
0.123213,0.687924,0.525863,0.140956,0.063459,34.2
0.1233,1.0943,0.808,0.1129,0.0379,33.1
0.123305,2.998882,0.278152,0.043259,0.019363,30.7
0.123326,0.395392,0.355347,0.088032,0.044767,25.4
0.12347,2.6332,2.63026,0.1014,0.0299,26.9
0.123536,1.285664,0.597636,0.19672,0.19277,23.6
0.123606,0.886092,0.776221,0.164498,0.055852,33.7
0.123609,0.468431,0.403359,0.08607,0.03929,24.8
0.12361,0.447931,0.438407,0.122344,0.008568,30.1
0.12368,0.408611,0.401082,0.091583,0.001921,29.9
0.123745,1.655696,0.876365,0.11527,0.05056,29.9
0.12375,0.36252,0.2467,0.04335,0.05035,27.3
0.1238,5.57265,0.51761,0.09369,0.0856,29.3
0.124,1.386,1.366,0.076,0.022,26.1
0.124052,0.851614,0.684214,0.27907,0.212,32.7
0.124116,1.42959,0.983458,0.2983,0.11119,33.1
0.124143,1.481333,0.895697,0.255012,0.144454,32.8
0.1242,0.582,0.3506,0.1353,0.0314,33.6
0.124223,0.646495,0.64008,0.070251,0.003081,32.6
0.12431,1.354854,0.662852,0.076165,0.003794,28.8
0.124336,3.576783,3.566503,0.288566,0.043305,31.2
0.124337,0.740149,0.642979,0.112212,0.04152,28.8
0.124406,2.203386,2.188236,0.082323,0.026506,28.1
0.12448,0.80868,0.62586,0.06609,0.03379,29.5
0.124497,1.166183,1.156964,0.072064,0.005409,30.6
0.124523,3.393291,3.352221,0.0747,0.0018,33.7
0.124632,2.195861,2.189037,0.138866,0.022798,25.3
0.1247,0.2161,0.1704,0.0656,0.0558,31.68
0.124834,4.234761,4.224965,0.132239,0.030862,36.6
0.124858,2.131967,2.072959,0.071659,0.024532,29.6
0.124866,0.719078,0.460578,0.0634,0.0333,22.7
0.125,1.072,1.051,0.22,0.038,35.2
0.125,2.078,2.058,0.396,0.047,26.3
0.125055,0.946265,0.882485,0.081386,0.007906,30.9
0.125096,2.042319,2.032813,0.106449,0.001,31.7
0.125201,1.331352,1.280068,0.318931,0.318931,36.7
0.1253,4.063852,0.54596,0.142766,0.043754,27.2
0.1254,0.2435,0.2144,0.13402,0.0275,31.3
0.1254,1.11008,0.84732,0.24237,0.17318,21.5
0.12547,1.02527,0.62914,0.1313,0.11604,31.2
0.1255,0.647,0.3826,0.0868,0.001,26.2
0.125592,1.912691,0.571182,0.25428,0.21516,28.8
0.125665,1.821239,1.374033,0.337014,0.261393,33.5
0.125787,0.558911,0.539487,0.071046,0.005621,22.1
0.125854,0.503434,0.474255,0.036199,0.021659,27.5
0.12591,4.636345,3.610723,1.067685,0.061041,30.7
0.125987,8.681462,0.864721,0.218741,0.114365,26.8
0.126,0.671,0.546,0.046,0.002,33.4
0.126,2.19382,2.01398,0.1497,0.0772,26.1
0.12605,0.264275,0.234665,0.082253,0.063157,29.2
0.126086,2.213849,2.205058,0.179178,0.001,31.1
0.126233,0.754376,0.390176,0.216276,0.1344,24.8
0.12626,0.450648,0.367748,0.052921,0.0613,25.3
0.126472,0.512271,0.461746,0.263506,0.213692,30.3
0.12649,0.77739,0.638917,0.20555,0.05787,27.1
0.126687,2.021645,1.401917,0.27432,0.05879,30.1
0.1267,0.1715,0.1471,0.1173,0.0127,31.4
0.12674,2.233638,1.71992,0.57145,0.05529,27.6
0.126759,2.14379,0.365571,0.082834,0.046128,31.7
0.12678,0.654969,0.483169,0.069285,0.0432,24.7
0.12685,1.98478,1.95188,0.2444,0.0248,29.7
0.127,0.316,0.21,0.096,0.039,23.6
0.127,0.6531,0.6316,0.1385,0.0129,25.7
0.127,0.982,0.704,0.1,0.064,30.1
0.127,1.118,1.063,0.112,0.024,30.1
0.127,1.406,1.267,0.137,0.029,28.8
0.127,3.68,3.484,0.648,0.037,28.4
0.127034,1.79716,1.52931,0.0602,0.001,33.7
0.1271,0.1991,0.1631,0.1037,0.0418,31.2
0.12715,2.045962,0.343582,0.117504,0.024211,29.8
0.127272,0.571528,0.4524,0.1285,0.026444,19.1
0.127293,5.801893,3.143466,0.905481,0.145428,30.3
0.127348,0.717174,0.127348,0.0743,0.129248,29.3
0.127524,0.826684,0.547594,0.138512,0.061489,31
0.127601,1.041382,0.560571,0.19962,0.17413,29.2
0.127602,0.475699,0.368607,0.051858,0.057655,28.5
0.12772,1.16117,1.1215,0.2618,0.18606,30.5
0.127722,0.515129,0.510126,0.040429,0.003686,28.2
0.127804,3.580951,0.456335,0.14448,0.12615,31.2
0.127879,0.442574,0.36252,0.053141,0.020128,24.4
0.12814,0.62254,0.59914,0.071929,0.0117,31.1
0.1282,1.681,0.847,0.1808,0.001,25.4
0.128209,0.653459,0.530059,0.05415,0.0505,28.4
0.128241,4.573629,4.171,1.7157,0.068282,27.5
0.128247,0.860638,0.406167,0.13122,0.12635,25.6
0.128289,1.029027,0.702148,0.116706,0.048803,31.1
0.1283,0.6735,0.3913,0.1111,0.0544,30
0.1283,1.1491,0.5232,0.5232,0.0675,29.8
0.128319,1.20334,0.844786,0.20243,0.10786,30.7
0.128349,0.765726,0.622826,0.14986,0.0552,31.9
0.1284,0.829932,0.399632,0.182417,0.199,24.5
0.128415,0.529547,0.473389,0.125,0.087702,27.4
0.1288,2.967855,2.95035,0.0489,0.0334,28.9
0.128803,1.272469,0.718879,0.351643,0.055408,28.2
0.128913,1.113585,1.089534,0.088514,0.013904,28.7
0.129,0.907,0.515,0.115,0.066,32.6
0.129,1.40513,0.66645,0.18509,0.18539,25.7
0.129,1.789,0.949,0.256,0.093,30.5
0.129,2.462,2.445,0.089,0.017,32.7
0.129068,0.594021,0.452221,0.105327,0.0317,23
0.1292,0.169,0.1491,0.1144,0.0043,31.2
0.129214,1.866305,1.853554,0.1869,0.0669,21.7
0.1293,4.96465,4.93987,0.1129,0.0205,31.2
0.129446,1.44035,1.178377,0.233257,0.005807,30
0.129449,1.259274,1.230481,0.13445,0.089255,30.1
0.129468,1.270328,0.635098,0.25187,0.25187,26.5
0.1295,1.8162,0.5691,0.1412,0.0666,30.9
0.129527,2.8188,1.1884,0.3699,0.1064,30.7
0.129537,0.249566,0.185925,0.030836,0.021471,28.5
0.129568,0.300245,0.1759,0.116,0.020634,28.5
0.129904,2.974045,1.132312,0.267526,0.128061,33.5
0.13,0.2,0.13,0.118,0.045,25.8
0.13,2.521,1.172,0.303,0.084,32.2
0.13008,0.438822,0.420875,0.04582,0.009086,25
0.130244,1.849917,0.477055,0.036028,0.001865,29.6
0.130293,1.9136,1.8528,0.0811,0.0401,25.9
0.130307,4.363337,0.505947,0.074935,0.028646,26.8
0.130363,1.77941,1.151604,0.1262,0.05517,31.9
0.13038,0.41585,0.29224,0.0286,0.02062,23.6
0.130381,1.28321,1.252982,0.153861,0.007668,30.5
0.130397,1.023105,0.809833,0.228652,0.050609,31.2
0.1304,0.19,0.1602,0.2353,0.0339,33.4
0.130414,1.901928,1.877314,0.0859,0.0459,28
0.13042,0.82012,0.50046,0.16891,0.09307,26.1
0.130603,2.832665,2.810565,0.12006,0.002825,27.3
0.130611,0.565759,0.50101,0.10247,0.066924,26.6
0.130745,1.103472,1.091788,0.106723,0.001,32
0.130794,3.008859,0.864759,0.281133,0.1274,31.8
0.130831,0.862125,0.840211,0.155089,0.014326,29.8
0.13085,0.59313,0.53332,0.18674,0.17355,28.5
0.130915,3.0971,3.0827,0.1687,0.020218,30.5
0.13096,0.61715,0.49857,0.04935,0.02484,24.1
0.130963,0.44424,0.26564,0.069309,0.0658,24.6
0.130979,2.191912,2.117919,0.0526,0.0828,26.1
0.130992,0.91724,0.784172,0.0556,0.0532,21.4
0.131,0.923,0.705,0.172,0.082,29.2
0.131,1.361,0.852,0.301,0.141,32.1
0.13104,1.78166,1.75425,0.0696,0.0051,30.9
0.13109,2.32842,2.3203,0.125,0.0225,29.1
0.1311,0.4448,0.416,0.0889,0.055,23.04
0.131109,0.771694,0.446743,0.173418,0.133741,25.4
0.131162,0.349071,0.171,0.3445,0.113846,27.2
0.13124,1.65183,0.84289,0.18663,0.04397,28.3
0.131262,3.286182,2.137582,0.181,0.0039,21.5
0.13144,0.56153,0.4885,0.05899,0.10065,28
0.13172,0.48443,0.34025,0.08351,0.04056,24.5
0.1319,0.1403,0.1361,0.125,0.0409,32.5
0.13194,1.626946,1.457952,0.639946,0.060696,30.5
0.132,0.361,0.349,0.11,0.02,26.6
0.132,0.8649,0.5801,0.0885,0.0455,31
0.132,1.347,1.329,0.068,0.022,26
0.132,2.26,2.005,0.146,0.029,30.7
0.132036,2.302489,2.227305,0.1429,0.0042,32.2
0.132066,1.152709,0.608106,0.27428,0.22335,22.1
0.1321,2.181,2.15467,0.1555,0.1435,30.7
0.132219,1.886469,1.8086,0.0491,0.021834,25.1
0.13228,1.22965,1.18733,0.0798,0.068,28.3
0.132294,1.731728,1.70487,0.110369,0.013121,29.8
0.132311,2.475992,2.304334,0.041624,0.004741,25.8
0.13239,0.18119,0.13239,0.159952,0.0414,25
0.13244,1.08227,0.51961,0.14162,0.10955,23.1
0.132447,0.676705,0.533405,0.05573,0.0604,24.9
0.132517,2.703036,2.667707,0.0912,0.0431,26.6
0.132593,1.474525,0.441953,0.15974,0.14576,24.5
0.1328,0.2891,0.2652,0.0812,0.001,27.8
0.1329,1.90687,1.73607,0.37982,0.02049,29.8
0.133,0.729,0.341,0.159,0.091,29.7
0.133,0.753,0.607,0.155,0.041,30.3
0.133,1.262,1.024,0.103,0.03,31.6
0.133,1.4844,1.0162,0.1633,0.0261,31.3
0.13303,0.58275,0.46452,0.10842,0.07499,28.9
0.1331,0.2527,0.1929,0.055,0.0218,28.17
0.133228,1.262307,1.230252,0.135019,0.055959,35.1
0.133337,0.493607,0.192971,0.201355,0.168081,29.3
0.1335,0.6045,0.5995,0.0937,0.001,24.5
0.1336,0.5457,0.4638,0.1111,0.052,25.72
0.133629,0.373952,0.292552,0.05224,0.0337,25.6
0.133647,0.830689,0.820082,0.111036,0.005177,31.1
0.133909,0.450021,0.407128,0.10753,0.05602,34.3
0.13391,3.52223,3.49682,0.1446,0.047,32.9
0.133917,2.08721,1.673746,0.71328,0.06034,25.9
0.134,0.264,0.16,0.078,0.029,28.2
0.134,0.719,0.67,0.074,0.036,31.7
0.134,0.785,0.534,0.179,0.097,26.8
0.134,2.015,1.978,0.178,0.018,34
